日期,AQI,PM2.5,PM10,SO2,CO,NO2,O3_8h
2014-12-31,52,良,23,53,18,1.4,25,88
2015-01-01,55,良,28,60,14,1.3,27,72
2015-01-02,40,优,13,31,10,1.1,12,79
2015-01-03,38,优,12,30,9,1.1,9,75
2015-01-04,38,优,12,37,8,1.2,8,75
2015-01-05,38,优,12,22,8,1.2,8,76
2015-01-06,39,优,12,27,8,1.3,10,78
2015-01-07,36,优,16,36,9,1.6,17,69
2015-01-08,41,优,20,41,9,1.5,18,66
2015-01-09,32,优,16,32,9,1.3,15,55
2015-01-10,33,优,12,22,8,1.4,10,66
2015-01-11,37,优,14,24,9,1.4,11,73
2015-01-12,37,优,14,25,7,1.3,12,73
2015-01-13,36,优,15,31,12,1.2,15,72
2015-01-14,38,优,14,32,7,1,13,76
2015-01-15,41,优,13,26,7,1,14,82
2015-01-16,42,优,14,30,10,1,16,84
2015-01-17,45,优,14,32,15,1.1,10,89
2015-01-18,33,优,15,27,13,1,9,66
2015-01-19,30,优,13,21,10,1.1,6,60
2015-01-20,36,优,14,22,6,0.6,7,72
2015-01-21,37,优,14,29,6,0.5,7,74
2015-01-22,41,优,13,33,6,0.5,6,82
2015-01-23,40,优,12,26,6,0.4,4,79
2015-01-24,48,优,13,33,6,0.4,2,95
2015-01-25,41,优,13,30,5,0.5,6,82
2015-01-26,37,优,13,34,7,0.6,7,73
2015-01-27,39,优,15,39,8,0.3,7,76
2015-01-28,43,优,13,43,7,0.4,5,79
2015-01-29,41,优,13,38,5,0.4,5,82
2015-01-30,46,优,11,37,4,0.4,7,92
2015-01-31,44,优,11,30,4,0.5,6,88
2015-02-01,41,优,9,30,4,0.6,8,81
2015-02-02,39,优,11,34,8,0.6,8,77
2015-02-03,38,优,10,31,5,0.5,7,76
2015-02-04,39,优,14,34,5,0.6,6,78
2015-02-05,45,优,14,45,5,0.6,5,82
2015-02-06,40,优,12,40,6,0.7,6,77
2015-02-07,37,优,16,34,6,0.7,5,74
2015-02-08,40,优,18,37,6,0.8,7,80
2015-02-09,41,优,16,36,6,0.9,6,82
2015-02-10,43,优,13,36,6,0.8,6,86
2015-02-11,42,优,13,27,7,0.7,7,83
2015-02-12,42,优,25,38,8,0.8,10,83
2015-02-13,40,优,14,32,6,0.5,6,80
2015-02-14,42,优,9,21,6,0.5,4,83
2015-02-15,42,优,11,23,7,0.6,5,83
2015-02-16,42,优,13,26,6,0.7,8,83
2015-02-17,41,优,13,25,7,0.8,15,81
2015-02-18,39,优,14,27,8,0.9,10,77
2015-02-19,39,优,12,26,7,0.8,8,78
2015-02-20,41,优,9,20,6,0.8,7,82
2015-02-21,41,优,10,22,5,0.9,8,81
2015-02-22,40,优,11,22,6,1,10,79
2015-02-23,42,优,10,23,6,1.1,13,83
2015-02-24,37,优,11,26,5,1.1,8,74
2015-02-25,37,优,15,30,6,1,9,74
2015-02-26,45,优,12,27,6,0.6,11,90
2015-02-27,50,优,13,45,9,0.5,9,100
2015-02-28,48,优,13,32,6,0.5,11,96
2015-03-01,52,良,12,29,5,0.5,8,102
2015-03-02,52,良,18,40,5,0.6,8,102
2015-03-03,46,优,10,31,4,0.6,8,91
2015-03-04,44,优,11,25,5,0.6,9,87
2015-03-05,46,优,11,31,8,0.7,8,92
2015-03-06,48,优,9,33,7,0.6,8,95
2015-03-07,42,优,9,28,6,0.6,8,83
2015-03-08,43,优,9,29,7,0.7,9,85
2015-03-09,41,优,11,29,7,0.8,9,82
2015-03-10,48,优,13,48,8,0.8,12,92
2015-03-11,47,优,16,47,9,0.9,12,92
