日期,AQI,PM2.5,PM10,SO2,CO,NO2,O3_8h
2013-12-31,107,轻度污染,80,157,35,1.7,41,85
2014-01-01,84,良,56,118,33,1.8,36,87
2014-01-02,60,良,23,69,24,1.2,26,104
2014-01-03,74,良,45,98,47,1.4,32,86
2014-01-04,88,良,64,127,55,1.4,31,111
2014-01-05,66,良,35,83,21,1.1,18,98
2014-01-06,63,良,13,50,18,0.9,13,115
2014-01-07,58,良,14,48,18,0.9,18,110
2014-01-08,106,轻度污染,69,162,60,1.6,29,72
2014-01-09,70,良,46,91,31,1.5,23,92
2014-01-10,57,良,37,64,21,1.2,16,103
2014-01-11,62,良,18,57,27,1.1,17,114
2014-01-12,55,良,30,60,40,1.8,21,50
2014-01-13,55,良,29,61,66,1.8,18,89
2014-01-14,79,良,44,107,38,2,24,95
2014-01-15,68,良,40,86,41,1.7,19,86
2014-01-16,65,良,34,81,36,1.5,17,100
2014-01-17,79,良,59,99,42,1.8,23,91
2014-01-18,115,轻度污染,87,150,58,2.1,25,128
2014-01-19,86,良,60,122,43,1.7,21,124
2014-01-20,62,良,38,74,46,1.6,17,103
2014-01-21,88,良,60,126,44,2.5,26,67
2014-01-22,79,良,58,96,52,1.7,26,122
2014-01-23,93,良,69,109,34,1.7,21,120
2014-01-24,52,良,23,54,20,1.2,13,102
2014-01-25,114,轻度污染,86,132,48,1.6,23,136
2014-01-26,123,轻度污染,93,129,25,1.8,19,100
2014-01-27,58,良,38,59,16,1.2,8,109
2014-01-28,55,良,34,61,26,1.3,14,106
2014-01-29,81,良,60,99,39,1.5,15,108
2014-01-30,83,良,61,97,50,1.4,13,108
2014-01-31,66,良,46,82,31,1,12,94
2014-02-01,50,优,21,41,22,1,9,100
2014-02-02,83,良,28,49,37,1.4,11,140
2014-02-03,80,良,49,76,59,1.7,12,136
2014-02-04,60,良,31,54,12,1.3,4,112
2014-02-05,57,良,13,31,13,1.3,3,108
2014-02-06,52,良,11,44,12,1.3,3,102
2014-02-07,60,良,13,31,6,1.3,3,112
2014-02-08,58,良,16,45,11,1.4,4,110
2014-02-09,61,良,43,71,33,2,10,93
2014-02-10,49,优,32,49,22,2,9,55
2014-02-11,65,良,44,63,20,1.9,129,47
2014-02-12,102,轻度污染,64,99,26,0.7,218,114
2014-02-13,57,良,41,62,34,0.8,21,15
2014-02-14,81,良,59,83,29,0.9,25,40
2014-02-15,64,良,43,78,19,0.7,15,79
2014-02-16,57,良,28,63,11,0.7,13,77
2014-02-17,42,优,19,42,17,1,13,65
2014-02-18,54,良,36,58,10,1.5,28,42
2014-02-19,75,良,55,82,34,1.4,23,73
2014-02-20,72,良,52,83,37,1.4,27,57
2014-02-21,52,良,14,53,12,0.9,18,66
2014-02-22,90,良,67,108,45,1.4,25,67
2014-02-23,66,良,48,78,28,1.3,21,79
2014-02-24,48,优,20,48,16,0.8,14,71
2014-02-25,55,良,30,60,37,1.2,20,72
2014-02-26,63,良,38,77,49,1.2,24,83
2014-02-27,56,良,28,63,21,1,20,86
2014-02-28,56,良,21,61,24,0.9,16,73
2014-03-01,55,良,14,59,15,0.8,14,69
2014-03-02,53,良,19,56,28,0.9,21,66
2014-03-03,60,良,14,70,22,0.9,18,65
2014-03-04,56,良,22,62,41,1,27,79
2014-03-05,64,良,41,77,25,1.2,22,90
2014-03-06,58,良,36,67,25,1,19,85
2014-03-07,65,良,45,81,24,1,24,104
2014-03-08,66,良,37,81,39,1.1,27,84
2014-03-09,64,良,46,79,25,1.4,24,89
2014-03-10,76,良,53,102,33,1.6,26,96
2014-03-11,72,良,39,95,25,1.4,21,87
2014-03-12,70,良,51,74,23,1.3,19,90
2014-03-13,92,良,69,111,36,1.6,28,100
2014-03-14,70,良,51,73,27,1.6,33,45
2014-03-15,81,良,60,104,20,1.6,21,94
2014-03-16,87,良,64,107,46,1.7,29,94
2014-03-17,69,良,40,87,38,1.4,34,99
2014-03-18,69,良,42,88,25,1.4,22,103
2014-03-19,73,良,51,95,40,1.5,36,112
2014-03-20,90,良,67,116,44,1.8,35,81
2014-03-21,55,良,35,60,24,1.6,23,48
2014-03-22,61,良,44,67,20,1.7,20,74
2014-03-23,56,良,40,58,15,1.6,16,87
2014-03-24,44,优,26,43,13,1.3,16,87
2014-03-25,51,良,26,49,24,1.3,23,101
2014-03-26,59,良,37,68,39,1.5,26,88
2014-03-27,56,良,29,60,25,1.3,23,107
2014-03-28,52,良,27,54,22,1.3,17,88
2014-03-29,79,良,58,88,42,1.6,30,78
2014-03-30,74,良,54,98,27,1.5,21,105
2014-03-31,70,良,48,90,35,1.6,22,90
2014-04-01,81,良,60,100,30,1.8,24,95
2014-04-02,65,良,38,80,21,1.7,23,88
2014-04-03,81,良,60,95,37,1.7,24,93
2014-04-04,63,良,45,63,19,1.6,23,68
2014-04-05,67,良,49,72,19,1.7,23,96
2014-04-06,44,优,25,42,25,1.6,20,88
2014-04-07,75,良,55,82,29,1.7,24,93
2014-04-08,73,良,54,77,24,1.6,23,92
2014-04-09,56,良,35,57,24,1.7,24,107
2014-04-10,61,良,34,68,30,1.5,21,113
2014-04-11,57,良,26,64,21,1.4,19,97
2014-04-12,58,良,30,67,32,1.4,24,79
2014-04-13,73,良,43,85,43,1.6,24,127
2014-04-14,140,轻度污染,59,120,64,1.5,23,204
2014-04-15,108,轻度污染,49,96,66,1.1,21,169
2014-04-16,89,良,40,79,22,1.5,19,147
2014-04-17,78,良,43,83,33,1.2,22,133
2014-04-18,69,良,44,88,33,1.2,23,112
2014-04-19,78,良,42,81,39,1.3,24,133
2014-04-20,98,良,57,94,23,1.2,17,157
2014-04-21,83,良,39,80,18,1.1,17,140
2014-04-22,92,良,69,109,35,1.8,28,123
2014-04-23,98,良,59,102,26,1.4,23,157
2014-04-24,116,轻度污染,62,108,25,1.3,23,178
2014-04-25,117,轻度污染,69,116,25,1.3,22,179
2014-04-26,115,轻度污染,87,113,38,1.5,27,171
