日期,AQI,PM2.5,PM10,SO2,CO,NO2,O3_8h
2017-01-07,50,优,22,50,4,0.5,6,95
2017-01-08,57,良,12,36,4,0.5,7,109
2017-01-09,44,优,12,32,5,0.6,20,89
2017-01-16,59,良,13,65,4,0.6,6,111
2017-01-17,58,良,15,56,5,0.7,12,110
2017-01-18,50,优,14,45,5,0.7,13,101
2017-01-19,46,优,11,30,5,0.7,11,92
2017-01-20,175,中度污染,39,301,5,0.6,12,97
2017-01-21,56,良,15,63,6,0.6,14,89
2017-01-22,46,优,12,46,5,0.6,11,89
2017-01-23,67,良,14,84,5,0.5,9,104
2017-01-24,47,优,12,38,6,0.6,14,95
2017-01-25,43,优,16,42,6,0.8,15,86
2017-01-26,46,优,14,37,6,0.8,13,92
2017-01-27,54,良,14,59,5,0.7,8,98
2017-01-28,58,良,9,37,6,0.6,4,110
2017-01-29,49,优,11,44,5,0.7,8,99
2017-01-30,50,优,24,51,5,0.7,7,100
2017-01-31,59,良,16,69,5,0.6,6,86
2017-02-01,50,优,20,48,5,0.7,6,101
2017-02-02,52,良,16,55,5,0.7,6,97
2017-02-03,54,良,18,59,5,0.7,6,105
2017-02-04,47,优,19,42,6,0.9,11,95
2017-02-05,67,良,12,33,5,0.8,8,121
2017-02-06,66,良,24,82,5,0.7,5,112
2017-02-07,83,良,34,86,5,0.8,6,140
2017-02-08,57,良,22,65,5,0.9,8,106
2017-02-09,63,良,18,77,4,1,5,109
2017-02-10,61,良,19,61,4,0.9,3,114
2017-02-11,54,良,22,35,5,1,7,105
2017-02-12,61,良,18,32,5,1,6,114
2017-02-13,55,良,16,33,5,1,7,107
2017-02-14,62,良,12,38,5,1,6,115
2017-02-15,56,良,10,23,5,1.1,10,108
2017-02-16,52,良,13,28,5,1.1,11,103
2017-02-17,52,良,14,34,5,1.2,13,103
2017-02-18,59,良,16,45,5,1.2,8,111
2017-02-19,49,优,15,47,5,1.2,10,98
2017-02-20,72,良,17,94,4,1.2,4,102
2017-02-21,59,良,14,51,5,1.2,7,111
2017-02-22,61,良,12,52,6,1.2,7,114
2017-02-23,87,良,19,124,5,1.1,4,135
2017-02-24,63,良,16,73,5,1.3,6,116
2017-02-25,144,轻度污染,57,238,7,1.3,7,109
2017-02-26,87,良,27,124,6,1.3,5,131
2017-02-27,72,良,19,69,6,1.3,4,127
2017-02-28,60,良,11,32,6,1.3,8,113
2017-03-01,68,良,18,65,5,1.3,7,122
2017-03-02,75,良,33,71,5,1.3,5,131
2017-03-03,70,良,11,34,4,1.3,3,125
2017-03-04,64,良,14,48,5,1.3,6,117
2017-03-05,65,良,12,40,5,1.3,3,119
2017-03-06,71,良,11,30,4,1.3,3,126
2017-03-07,70,良,17,88,5,1.3,4,124
2017-03-08,67,良,14,35,4,1.4,4,121
2017-03-09,84,良,13,39,5,1.5,5,141
2017-03-10,71,良,14,47,5,1.5,4,126
2017-03-11,70,良,8,36,5,1.5,6,124
2017-03-12,90,良,8,44,4,1.5,2,148
2017-03-13,96,良,19,36,5,1.4,5,156
2017-03-14,65,良,15,61,4,0.9,4,118
2017-03-15,67,良,21,58,5,1,7,121
2017-03-16,64,良,18,33,5,0.9,6,117
2017-03-17,68,良,10,21,5,1.1,8,122
2017-03-18,84,良,10,18,5,1.1,7,141
2017-03-19,73,良,10,18,5,1,5,128
2017-03-20,81,良,11,22,5,1.1,11,138
2017-03-21,73,良,13,26,5,0.9,8,128
2017-03-22,57,良,17,39,5,0.6,10,109
2017-03-23,48,优,15,43,6,0.6,10,97
2017-03-24,68,良,16,62,6,0.5,7,122
2017-03-25,69,良,11,25,5,0.5,8,123
2017-03-26,61,良,16,50,6,0.5,10,114
2017-03-27,70,良,12,32,7,0.6,13,125
2017-03-28,64,良,14,38,5,0.7,8,117
2017-03-29,52,良,12,37,5,0.6,9,103
2017-03-30,57,良,15,43,5,0.7,9,109
2017-03-31,64,良,13,38,5,0.7,10,117
2017-04-01,56,良,13,47,5,0.8,8,108
2017-04-02,62,良,10,28,4,0.7,6,115
2017-04-03,88,良,9,22,5,0.7,6,146
2017-04-04,88,良,9,29,5,0.7,9,146
2017-04-05,84,良,11,29,5,0.7,7,141
2017-04-06,68,良,12,24,5,0.8,7,122
2017-04-07,80,良,17,62,5,0.8,7,136
2017-04-08,80,良,14,54,5,0.9,3,137
2017-04-09,109,轻度污染,15,52,4,0.8,3,170
2017-04-10,75,良,15,51,4,0.9,6,131
2017-04-11,104,轻度污染,18,62,4,0.8,4,165
2017-04-12,95,良,10,26,4,0.8,4,155
2017-04-13,85,良,10,26,5,0.8,6,143
2017-04-14,77,良,13,43,5,0.9,7,133
2017-04-15,84,良,12,25,5,1,9,141
2017-04-16,123,轻度污染,22,62,4,0.9,5,186
2017-04-17,89,良,19,50,5,0.9,9,147
2017-04-18,64,良,13,32,5,0.9,13,117
2017-04-19,53,良,14,41,5,0.9,9,104
2017-04-20,57,良,13,31,5,1,6,109
2017-04-21,77,良,14,34,5,0.9,6,133
2017-04-22,61,良,11,28,5,0.9,5,114
2017-04-23,67,良,7,24,5,0.3,6,121
2017-04-24,66,良,8,28,7,0.3,11,120
2017-04-25,83,良,8,19,6,0.3,11,140
2017-04-26,98,良,16,41,6,0.3,8,158
2017-04-27,115,轻度污染,11,34,4,0.3,3,177
2017-04-28,111,轻度污染,17,32,5,0.6,5,173
2017-04-29,115,轻度污染,22,65,5,0.7,7,177
2017-04-30,105,轻度污染,14,28,5,0.7,6,166
2017-05-01,102,轻度污染,15,23,5,0.8,5,163
2017-05-02,101,轻度污染,12,36,5,0.5,3,162
2017-05-03,76,良,18,42,5,0.3,6,132
2017-05-04,65,良,13,29,5,0.4,4,118
2017-05-05,83,良,11,19,4,0.5,4,140
2017-05-06,79,良,9,27,6,0.5,7,135
2017-05-07,93,良,11,28,5,0.5,6,152
2017-05-08,86,良,12,36,5,0.5,6,144
2017-05-09,80,良,12,27,5,0.5,5,137
2017-05-10,100,良,9,19,4,0.5,5,161
2017-05-11,88,良,12,44,4,0.5,4,146
2017-05-12,90,良,9,19,6,0.6,7,149
2017-05-13,77,良,13,23,5,0.6,5,133
2017-05-14,80,良,12,27,5,0.6,7,136
2017-05-15,74,良,13,33,5,0.6,7,129
2017-05-16,82,良,11,26,5,0.6,6,139
2017-05-17,88,良,12,31,5,0.6,6,146
2017-05-18,77,良,10,22,5,0.6,5,133
2017-05-19,63,良,7,20,5,0.5,6,116
2017-05-20,80,良,8,23,5,0.5,4,136
2017-05-21,85,良,10,25,5,0.5,5,142
2017-05-22,90,良,12,26,5,0.5,6,148
2017-05-23,90,良,8,19,5,0.5,6,148
2017-05-24,80,良,12,28,5,0.5,4,137
2017-05-25,95,良,13,39,5,0.5,4,155
2017-05-26,83,良,8,25,4,0.5,6,140
2017-05-27,108,轻度污染,8,19,4,0.5,5,169
2017-05-28,90,良,8,25,4,0.5,3,149
2017-05-29,90,良,11,23,5,0.5,4,148
2017-05-30,68,良,10,18,6,0.6,9,122
2017-05-31,63,良,6,15,7,0.7,9,116
2017-06-01,109,轻度污染,7,19,5,0.5,4,170
2017-06-02,71,良,9,24,5,0.5,4,126
2017-06-03,91,良,11,29,4,0.5,5,150
2017-06-04,77,良,12,31,5,0.4,5,133
2017-06-05,68,良,16,43,6,0.4,7,122
2017-06-06,67,良,14,43,5,0.4,6,121
2017-06-07,70,良,13,26,6,0.5,4,125
2017-06-08,68,良,10,26,5,0.5,7,122
2017-06-09,77,良,9,21,6,0.5,5,133
2017-06-10,68,良,9,24,5,0.5,4,122
2017-06-11,73,良,9,26,5,0.5,4,128
2017-06-12,48,优,13,34,5,0.6,8,97
2017-06-13,34,优,8,15,5,0.6,9,68
2017-06-14,38,优,9,24,6,0.7,8,77
2017-06-15,64,良,8,26,7,0.6,8,117
2017-06-16,65,良,7,18,5,0.6,5,119
2017-06-17,44,优,7,19,7,0.6,11,88
2017-06-18,90,良,5,10,5,0.6,6,148
2017-06-19,88,良,9,19,5,0.6,6,146
2017-06-20,68,良,6,12,4,0.6,7,122
2017-06-21,63,良,12,22,6,0.7,15,116
2017-06-22,53,良,11,19,6,0.7,9,104
2017-06-23,63,良,9,25,5,0.7,8,116
2017-06-24,68,良,10,30,5,0.6,8,122
2017-06-25,69,良,4,10,6,0.7,7,123
