日期,AQI,PM2.5,PM10,SO2,CO,NO2,O3_8h
2017-01-07,44,优,12,39,12,0.8,9,88
2017-01-08,58,良,13,66,11,0.6,8,96
2017-01-09,33,优,14,31,11,0.6,11,66
2017-01-16,51,良,12,53,9,0.6,2,94
2017-01-17,46,优,13,26,11,0.7,7,93
2017-01-18,43,优,12,28,15,0.8,13,86
2017-01-19,40,优,11,23,13,0.8,11,80
2017-01-20,41,优,9,25,11,0.7,10,82
2017-01-21,47,优,18,47,15,0.9,17,77
2017-01-22,53,良,30,56,11,1,17,83
2017-01-23,46,优,10,26,12,0.7,8,93
2017-01-24,42,优,19,42,14,0.9,16,83
2017-01-25,41,优,22,41,16,1.2,22,75
2017-01-26,71,良,39,92,30,1.3,27,82
2017-01-27,77,良,57,85,15,1,11,77
2017-01-28,49,优,14,35,15,0.8,4,99
2017-01-29,40,优,12,24,13,0.9,7,81
2017-01-30,42,优,24,41,13,1.2,12,84
2017-01-31,38,优,8,38,10,0.8,4,76
2017-02-01,44,优,6,19,12,0.8,6,88
2017-02-02,45,优,10,45,10,0.8,6,89
2017-02-03,47,优,14,47,12,0.9,10,86
2017-02-04,50,优,20,51,14,1.1,19,83
2017-02-05,51,良,26,51,11,1,14,102
2017-02-06,87,良,14,124,11,1,9,106
2017-02-07,61,良,6,20,10,0.8,6,114
2017-02-08,43,优,11,36,12,0.9,9,86
2017-02-09,43,优,7,25,10,0.8,5,87
2017-02-10,43,优,8,29,12,0.8,7,87
2017-02-11,44,优,5,27,12,1,10,89
2017-02-12,47,优,10,33,12,1,16,95
2017-02-13,44,优,9,20,12,1,13,88
2017-02-14,51,良,14,36,12,1.1,15,102
2017-02-15,57,良,14,65,13,0.6,18,91
2017-02-16,42,优,16,35,13,0.7,23,84
2017-02-17,39,优,16,37,14,0.8,27,79
2017-02-18,56,良,20,62,14,0.8,25,85
2017-02-19,41,优,17,31,11,0.6,15,83
2017-02-20,43,优,8,30,10,0.4,6,86
2017-02-21,62,良,11,74,10,0.5,6,95
2017-02-22,47,优,12,40,11,0.5,10,94
2017-02-23,55,良,9,29,11,0.5,7,107
2017-02-24,52,良,8,50,10,0.5,6,103
2017-02-25,72,良,24,95,12,0.6,18,88
2017-02-26,60,良,14,68,10,0.5,6,113
2017-02-27,55,良,9,25,10,0.5,7,106
2017-02-28,56,良,9,34,11,0.7,11,108
2017-03-01,47,优,14,44,11,0.8,14,95
2017-03-02,55,良,8,22,10,0.7,5,107
2017-03-03,55,良,8,35,11,0.8,8,107
2017-03-04,49,优,9,27,11,0.8,8,98
2017-03-05,47,优,9,32,11,0.8,6,94
2017-03-06,58,良,8,30,11,0.9,6,110
2017-03-07,48,优,7,38,11,0.9,7,97
2017-03-08,53,良,7,32,11,0.9,8,104
2017-03-09,59,良,11,31,11,1,9,111
2017-03-10,52,良,13,43,11,1,10,103
2017-03-11,87,良,15,124,12,1,6,108
2017-03-12,95,良,7,38,12,1,5,155
2017-03-13,80,良,9,39,11,1,9,137
2017-03-14,77,良,10,47,11,1,8,133
2017-03-15,50,优,12,30,12,1.1,13,101
2017-03-16,49,优,10,19,11,0.9,11,98
2017-03-17,48,优,11,32,12,0.9,10,97
2017-03-18,60,良,14,28,12,0.9,10,113
2017-03-19,56,良,12,24,13,0.9,10,108
2017-03-20,72,良,14,94,12,0.9,8,110
2017-03-21,52,良,18,36,14,1,17,103
2017-03-22,52,良,25,55,15,1.2,28,83
2017-03-23,38,优,18,27,12,0.5,12,76
2017-03-24,48,优,7,26,27,0.5,21,97
2017-03-25,52,良,10,30,12,0.4,7,103
2017-03-26,51,良,17,53,12,0.3,15,85
2017-03-27,50,优,15,41,13,0.4,16,100
2017-03-28,50,优,17,37,13,0.3,20,100
2017-03-29,46,优,16,40,13,0.4,19,93
2017-03-30,49,优,14,43,12,0.3,6,98
2017-03-31,50,优,13,32,13,0.3,12,101
2017-04-01,52,良,14,52,12,0.3,9,103
2017-04-02,74,良,15,43,12,0.3,11,129
2017-04-03,67,良,9,25,13,0.3,12,121
2017-04-04,80,良,9,47,12,0.3,7,137
2017-04-05,54,良,11,30,12,0.4,14,105
2017-04-06,63,良,10,39,11,0.3,6,116
2017-04-07,59,良,11,44,11,0.3,6,111
2017-04-08,75,良,11,48,12,0.4,5,131
2017-04-09,75,良,10,22,11,0.4,5,131
2017-04-10,63,良,12,35,12,0.4,8,116
2017-04-11,85,良,9,28,12,0.4,6,142
2017-04-12,67,良,9,27,14,0.5,11,121
2017-04-13,60,良,9,28,12,0.5,9,112
2017-04-14,56,良,14,45,13,0.6,15,108
2017-04-15,55,良,23,57,12,0.6,10,106
2017-04-16,65,良,19,80,13,0.6,8,113
2017-04-17,53,良,17,56,13,0.7,17,101
2017-04-18,55,良,23,60,16,0.8,41,81
2017-04-19,53,良,16,56,13,0.7,11,85
2017-04-20,53,良,21,56,13,0.7,7,89
2017-04-21,59,良,16,68,12,0.7,6,99
2017-04-22,55,良,14,61,13,0.9,6,100
2017-04-23,49,优,10,14,16,0.7,6,98
2017-04-24,52,良,8,24,15,0.8,8,103
2017-04-25,64,良,11,35,17,0.7,10,117
2017-04-26,80,良,12,40,17,0.7,6,136
2017-04-27,88,良,15,35,16,0.6,5,146
2017-04-28,102,轻度污染,15,38,16,0.5,7,163
2017-04-29,77,良,21,58,17,0.4,8,133
2017-04-30,77,良,16,59,17,0.4,8,133
2017-05-01,74,良,17,56,17,0.4,8,129
2017-05-02,81,良,8,26,17,0.3,8,138
2017-05-03,54,良,16,36,17,0.4,9,105
2017-05-04,54,良,19,58,14,0.4,7,97
2017-05-05,61,良,26,60,15,0.5,6,114
2017-05-06,95,良,22,141,16,0.5,10,119
2017-05-07,72,良,25,55,17,0.5,18,127
2017-05-08,71,良,22,54,18,0.5,13,126
2017-05-09,65,良,21,37,16,0.5,9,119
2017-05-10,75,良,12,30,17,0.5,7,131
2017-05-11,66,良,8,28,18,0.5,7,120
2017-05-12,70,良,15,49,21,0.5,13,125
2017-05-13,65,良,14,36,16,0.6,8,119
2017-05-14,60,良,13,31,17,0.6,10,113
2017-05-15,58,良,13,30,16,0.6,11,110
2017-05-16,66,良,15,34,20,0.6,15,120
2017-05-17,71,良,12,27,20,0.6,16,126
2017-05-18,64,良,14,29,19,0.7,19,117
2017-05-19,67,良,13,37,18,0.6,14,121
