日期,AQI,PM2.5,PM10,SO2,CO,NO2,O3_8h
2015-05-06,60,良,43,63,18,1.8,33,50
2015-05-07,40,优,27,40,14,1.2,22,57
2015-05-08,51,良,27,53,9,1.7,32,32
2015-05-09,33,优,20,33,7,1.4,26,50
2015-05-10,39,优,24,39,11,1.1,21,49
2015-05-11,44,优,25,44,19,1.7,25,37
2015-05-12,43,优,16,41,9,1.2,24,85
2015-05-13,57,良,26,64,22,1.9,35,77
2015-05-14,59,良,29,69,16,1.6,32,52
2015-05-15,55,良,30,61,14,1.6,27,39
2015-05-16,44,优,22,44,9,1.5,25,38
2015-05-17,39,优,20,39,11,1.4,21,49
2015-05-18,42,优,20,42,9,1.6,23,26
2015-05-19,16,优,11,16,8,1.6,27,32
2015-05-20,31,优,21,31,9,1.4,26,44
2015-05-21,61,良,13,19,7,0.8,14,113
2015-05-22,46,优,15,25,12,0.7,17,91
2015-05-23,34,优,24,32,15,1.1,27,50
2015-05-24,24,优,16,24,11,1.1,26,47
2015-05-25,26,优,16,26,12,1,23,51
2015-05-26,31,优,19,31,13,0.9,27,35
2015-05-27,56,良,34,63,18,1.7,34,23
2015-05-28,46,优,27,46,7,1.9,28,36
2015-05-29,55,良,25,61,7,1.6,27,69
2015-05-30,49,优,24,49,6,1.4,29,47
2015-05-31,37,优,21,37,7,1.5,29,35
2015-06-01,36,优,21,36,8,1.4,24,59
2015-06-02,51,良,23,52,14,1.7,24,44
2015-06-03,52,良,21,54,13,1.1,26,45
2015-06-04,38,优,24,38,8,1.1,30,40
2015-06-05,30,优,21,30,7,1.3,29,27
2015-06-06,39,优,21,39,14,0.8,28,47
2015-06-07,50,优,24,50,15,1.3,25,60
2015-06-08,52,良,25,54,15,1.1,26,52
2015-06-09,50,优,23,50,15,1.2,25,62
2015-06-10,44,优,25,44,13,1.1,25,57
2015-06-11,41,优,26,41,10,1.2,24,43
2015-06-12,55,良,27,61,13,1.3,28,64
2015-06-13,49,优,19,49,12,1.3,28,49
2015-06-14,54,良,23,59,13,1.1,22,58
2015-06-15,52,良,20,54,14,1,19,61
2015-06-16,53,良,20,56,17,1.1,21,66
2015-06-17,54,良,23,59,20,1.3,26,75
2015-06-18,61,良,30,72,17,1.3,34,73
2015-06-19,57,良,34,64,17,1,25,43
2015-06-20,50,优,21,50,16,1.2,26,55
2015-06-21,55,良,25,60,17,1.2,25,81
2015-06-22,54,良,22,58,15,1.1,25,66
2015-06-23,41,优,17,41,11,1,25,31
2015-06-24,43,优,18,43,11,1.4,23,54
2015-06-25,48,优,17,48,17,1.3,24,54
2015-06-26,52,良,23,53,20,1.2,23,49
2015-06-27,53,良,18,56,20,1,23,63
2015-06-28,54,良,21,58,21,1.1,26,70
2015-06-29,53,良,23,56,18,1,25,88
2015-06-30,57,良,30,63,21,1.4,25,97
2015-07-01,63,良,32,75,23,1.4,30,80
2015-07-02,43,优,24,43,6,1.3,29,26
2015-07-03,29,优,16,29,9,1.5,26,40
2015-07-04,56,良,32,61,15,1.4,26,31
2015-07-05,24,优,12,21,9,0.9,18,47
2015-07-06,24,优,12,24,7,1,20,26
2015-07-07,22,优,7,17,6,0.8,14,44
2015-07-08,20,优,9,20,6,0.9,16,40
2015-07-09,33,优,12,33,7,0.7,15,43
2015-07-10,41,优,15,41,9,0.7,17,32
2015-07-11,45,优,20,45,15,1,19,31
2015-07-12,46,优,18,46,15,0.8,21,34
2015-07-13,55,良,24,60,19,1.1,24,89
2015-07-14,66,良,37,82,27,1.1,28,113
2015-07-15,72,良,41,95,36,1.2,31,112
2015-07-16,66,良,39,82,15,1,26,108
2015-07-17,53,良,31,57,16,1.2,22,92
2015-07-18,46,优,27,46,7,0.9,20,76
2015-07-19,48,优,24,48,10,0.7,20,73
2015-07-20,37,优,15,37,11,0.8,24,41
2015-07-21,30,优,11,27,9,0.8,24,23
2015-07-22,40,优,14,23,8,1.6,32,22
2015-07-23,30,优,13,30,11,1.2,24,41
2015-07-24,49,优,22,49,19,1.6,29,37
2015-07-25,57,良,25,63,17,1.6,32,48
2015-07-26,51,良,23,52,15,1.2,28,65
2015-07-27,51,良,21,51,20,1.5,25,57
2015-07-28,52,良,22,53,17,1.1,25,60
2015-07-29,46,优,17,46,19,1.3,27,55
2015-07-30,59,良,29,67,25,1.4,33,76
2015-07-31,55,良,27,60,19,1.1,30,70
2015-08-01,56,良,26,62,17,1.1,28,81
2015-08-02,55,良,25,59,17,1.2,29,79
2015-08-03,55,良,26,60,18,1.1,29,94
2015-08-04,54,良,27,57,13,1.2,27,91
2015-08-05,74,良,41,79,19,1.5,34,128
2015-08-06,67,良,36,84,18,1.1,34,94
2015-08-07,53,良,20,55,19,1.1,25,55
2015-08-08,24,优,9,23,11,0.9,14,25
2015-08-09,24,优,6,14,5,0.9,16,28
2015-08-10,40,优,16,30,12,1.6,25,37
2015-08-11,37,优,18,35,11,1.5,22,53
2015-08-12,46,优,24,46,15,1.4,22,68
2015-08-13,49,优,26,49,16,1.3,26,67
2015-08-14,35,优,18,35,8,1,22,49
2015-08-15,39,优,20,39,16,1.5,24,53
2015-08-16,37,优,17,37,12,1.3,24,50
2015-08-17,43,优,26,43,10,1.4,24,57
2015-08-18,33,优,14,30,9,1.3,23,42
2015-08-19,46,优,20,46,17,1.1,21,79
2015-08-20,51,良,22,52,14,1,25,74
2015-08-21,49,优,21,49,16,0.8,23,59
2015-08-22,41,优,18,41,13,0.8,17,56
2015-08-23,31,优,14,31,11,0.8,13,45
2015-08-24,46,优,24,46,14,1.2,21,47
2015-08-25,58,良,37,66,13,1.3,24,108
2015-08-26,69,良,41,78,20,1.5,27,122
2015-08-27,68,良,43,86,20,1.8,38,69
2015-08-28,58,良,37,66,10,1.2,22,57
2015-08-29,30,优,12,23,5,0.8,16,60
2015-08-30,34,优,17,34,9,1,19,33
2015-08-31,33,优,18,30,8,1.3,26,51
2015-09-01,25,优,11,23,6,1,19,48
2015-09-02,30,优,14,29,9,1.2,22,36
2015-09-03,35,优,17,35,8,1.2,17,41
2015-09-04,44,优,20,44,10,1.2,20,42
2015-09-05,53,良,27,55,12,1.2,23,55
2015-09-06,52,良,27,54,14,1.4,26,24
2015-09-07,54,良,22,57,9,0.9,25,83
2015-09-08,69,良,40,88,16,1,33,105
2015-09-09,67,良,36,83,16,1.2,35,98
2015-09-10,70,良,37,90,18,1,36,95
2015-09-11,70,良,40,90,19,1.1,37,104
2015-09-12,64,良,44,77,15,1,24,93
2015-09-13,42,优,28,42,8,1,18,79
2015-09-14,56,良,36,62,17,1,21,63
2015-09-15,53,良,30,56,15,1,22,81
2015-09-16,54,良,28,58,13,1,28,52
2015-09-17,58,良,29,65,20,1,33,78
2015-09-18,62,良,33,73,23,1.2,35,100
2015-09-19,72,良,46,93,27,1.6,36,79
2015-09-20,33,优,22,27,10,1.2,26,41
2015-09-21,26,优,8,15,8,1,18,34
2015-09-22,37,优,15,32,14,1.4,28,56
2015-09-23,43,优,23,43,10,1.5,23,46
2015-09-24,36,优,16,36,11,1.3,24,53
2015-09-25,49,优,24,49,14,1.3,26,57
2015-09-26,33,优,16,29,12,1.3,24,34
2015-09-27,42,优,19,36,9,0.9,18,84
2015-09-28,50,优,27,50,12,1,25,88
2015-09-29,30,优,12,21,8,1.2,22,40
2015-09-30,46,优,22,46,12,1.5,30,42
2015-10-01,36,优,22,36,8,1.3,21,38
2015-10-02,40,优,23,40,11,1,20,52
2015-10-03,45,优,26,45,14,1.1,21,63
2015-10-04,46,优,21,46,16,1.1,26,43
2015-10-05,43,优,15,43,19,1,24,43
2015-10-06,44,优,19,44,20,1,25,43
2015-10-07,46,优,27,46,14,1.2,26,38
2015-10-08,30,优,13,28,10,1.2,22,34
2015-10-09,33,优,13,21,10,1,26,32
2015-10-10,39,优,22,39,13,1,26,32
2015-10-11,51,良,26,52,16,0.9,30,78
2015-10-12,58,良,31,66,27,1,40,93
2015-10-13,62,良,40,74,23,1,42,100
2015-10-14,68,良,49,85,24,1.2,44,107
2015-10-15,68,良,49,84,21,1.3,44,90
2015-10-16,65,良,44,79,20,1.2,45,90
2015-10-17,70,良,43,90,26,1,51,104
2015-10-18,60,良,38,70,17,0.8,40,90
2015-10-19,63,良,34,75,25,0.8,40,81
2015-10-20,62,良,42,74,30,0.9,40,56
2015-10-21,57,良,30,63,28,0.9,34,67
