日期,AQI,PM2.5,PM10,SO2,CO,NO2,O3_8h
2013-12-31,138,轻度污染,106,138,48,1.1,35,17
2014-01-01,65,良,47,60,42,0.8,25,22
2014-01-02,58,良,41,59,49,1,31,22
2014-01-03,52,良,37,52,37,0.9,29,25
2014-01-04,65,良,47,78,55,1.3,36,22
2014-01-05,125,轻度污染,95,140,63,1.5,44,15
2014-01-06,101,轻度污染,76,106,40,1.2,31,23
2014-01-07,104,轻度污染,78,97,37,1,27,26
2014-01-08,31,优,11,31,28,0.7,19,37
2014-01-09,46,优,27,46,38,1,23,29
2014-01-10,56,良,38,62,39,1.1,29,24
2014-01-11,61,良,44,69,52,1.1,30,23
2014-01-12,40,优,25,40,34,0.9,18,33
2014-01-13,40,优,27,40,37,0.9,23,30
2014-01-14,117,轻度污染,89,113,47,1.5,41,23
2014-01-15,208,重度污染,158,191,67,1.6,39,22
2014-01-16,68,良,50,66,70,1.1,28,20
2014-01-17,84,良,62,87,44,1.2,29,20
2014-01-18,76,良,55,77,61,1.1,29,26
2014-01-19,87,良,64,91,68,1.2,27,15
2014-01-20,96,良,72,95,72,1.4,30,23
2014-01-21,71,良,52,71,49,1.1,27,22
2014-01-22,87,良,65,85,58,1.2,40,26
2014-01-23,176,中度污染,133,171,60,1.7,44,25
2014-01-24,144,轻度污染,110,140,62,1.3,48,26
2014-01-25,58,良,40,66,65,1.1,46,34
2014-01-26,51,良,28,52,49,1,41,32
2014-01-27,68,良,50,82,53,0.9,38,38
2014-01-28,37,优,15,37,38,0.9,24,37
2014-01-29,56,良,37,63,51,1.1,27,26
2014-01-30,40,优,23,40,53,1,22,39
2014-01-31,99,良,74,105,60,1.1,27,36
2014-02-01,57,良,41,62,66,1.1,31,31
2014-02-02,73,良,50,96,47,1,22,41
2014-02-03,31,优,11,31,29,0.9,16,42
2014-02-04,37,优,20,37,42,1.1,20,35
2014-02-05,59,良,42,63,46,1.3,25,32
2014-02-06,48,优,26,48,52,1.1,27,35
2014-02-07,66,良,48,68,90,1.2,41,25
2014-02-08,60,良,43,62,72,1.1,31,33
2014-02-09,52,良,36,53,45,1.2,28,33
2014-02-10,73,良,53,75,72,1.3,34,32
2014-02-11,114,轻度污染,87,115,109,1.3,41,25
2014-02-12,65,良,47,66,82,1.3,32,31
2014-02-13,66,良,48,77,43,1.3,24,34
2014-02-14,87,良,64,95,47,1.2,33,34
2014-02-15,97,良,73,88,61,1.1,36,39
2014-02-16,101,轻度污染,76,102,71,1.3,39,36
2014-02-17,67,良,49,68,33,1.3,31,39
2014-02-18,65,良,47,72,63,1.4,42,30
2014-02-19,114,轻度污染,86,113,97,1.6,49,26
2014-02-20,65,良,47,72,40,1.5,26,37
2014-02-21,112,轻度污染,84,115,95,1.6,52,33
2014-02-22,146,轻度污染,112,159,65,2,46,37
2014-02-23,204,重度污染,154,212,53,2,33,53
2014-02-24,149,轻度污染,114,150,57,1.5,37,46
2014-02-25,173,中度污染,131,175,65,1.6,47,52
2014-02-26,253,重度污染,203,275,26,2,37,29
2014-02-27,50,优,26,51,41,0.7,20,42
2014-02-28,44,优,18,44,36,0.9,16,41
2014-03-01,49,优,29,49,36,0.8,20,34
2014-03-02,54,良,34,57,34,0.9,21,34
2014-03-03,54,良,36,58,33,1.1,21,35
2014-03-04,52,良,28,54,31,0.9,21,42
2014-03-05,44,优,22,44,31,0.8,17,43
2014-03-06,38,优,18,38,34,0.9,17,46
2014-03-07,40,优,19,40,36,0.8,17,58
2014-03-08,37,优,16,37,38,0.7,18,62
2014-03-09,41,优,16,41,35,0.8,18,70
2014-03-10,66,良,48,78,51,1,27,71
2014-03-11,104,轻度污染,78,110,61,1.1,28,49
2014-03-12,57,良,41,63,36,0.7,23,62
2014-03-13,76,良,56,82,26,1,25,67
2014-03-14,90,良,67,98,36,1,29,66
2014-03-15,85,良,63,98,42,1.1,28,55
2014-03-16,84,良,62,100,31,1,21,66
2014-03-17,76,良,56,81,36,0.9,24,57
2014-03-18,48,优,26,48,30,0.7,18,64
2014-03-19,59,良,41,67,34,1,30,46
2014-03-20,38,优,17,38,38,0.7,16,56
2014-03-21,60,良,43,70,32,0.8,17,82
2014-03-22,62,良,45,75,34,0.9,14,65
2014-03-23,59,良,41,69,33,0.7,14,84
2014-03-24,76,良,55,102,45,0.9,16,76
2014-03-25,61,良,43,72,29,0.8,22,72
2014-03-26,77,良,57,92,27,0.9,29,76
2014-03-27,60,良,28,70,32,0.9,44,57
2014-03-28,53,良,20,55,34,0.6,55,83
2014-03-29,57,良,28,64,34,0.8,58,84
2014-03-30,59,良,22,69,16,0.6,17,89
2014-03-31,49,优,17,49,24,0.6,24,78
2014-04-01,44,优,18,44,15,0.6,11,72
2014-04-02,39,优,14,35,25,0.6,12,77
2014-04-03,41,优,18,41,23,0.6,9,74
2014-04-04,34,优,14,34,17,0.6,6,65
2014-04-05,38,优,13,38,26,0.6,11,75
2014-04-06,59,良,23,68,39,0.8,21,72
2014-04-07,66,良,44,83,36,0.9,23,101
2014-04-08,70,良,36,90,28,0.9,15,82
2014-04-09,63,良,20,77,17,0.6,10,90
2014-04-10,63,良,23,76,23,0.6,13,94
2014-04-11,56,良,28,61,27,0.7,16,94
2014-04-12,63,良,26,76,31,1,24,96
2014-04-13,67,良,32,83,30,0.8,21,119
2014-04-14,89,良,32,129,19,0.6,9,96
2014-04-15,47,优,12,47,14,0.5,7,82
2014-04-16,45,优,13,45,10,0.6,15,83
2014-04-17,59,良,27,68,10,0.8,25,82
2014-04-18,50,优,22,51,14,0.7,23,88
2014-04-19,56,良,31,62,13,0.8,25,101
2014-04-20,53,良,33,56,12,0.6,17,89
2014-04-21,54,良,32,59,29,0.6,17,94
2014-04-22,56,良,25,62,17,0.7,19,102
2014-04-23,58,良,21,65,17,0.7,18,108
2014-04-24,108,轻度污染,57,166,28,1,17,104
2014-04-25,112,轻度污染,56,173,31,0.9,15,99
2014-04-26,77,良,25,103,15,0.6,9,62
2014-04-27,100,良,13,39,8,0.7,204,73
2014-04-28,63,良,37,76,16,0.8,28,85
2014-04-29,61,良,28,73,21,0.8,14,91
2014-04-30,64,良,29,79,16,0.7,14,84
2014-05-01,59,良,23,67,5,0.6,7,76
2014-05-02,47,优,17,47,6,0.6,12,64
2014-05-03,45,优,25,45,7,0.6,16,76
2014-05-04,50,优,16,51,8,0.6,8,55
2014-05-05,31,优,7,31,5,0.5,5,58
2014-05-06,34,优,6,28,7,0.6,9,67
2014-05-07,34,优,9,32,9,0.6,8,68
2014-05-08,45,优,11,34,14,0.7,15,89
2014-05-09,66,良,23,82,13,0.8,24,85
2014-05-10,62,良,23,74,27,0.9,26,72
2014-05-11,58,良,32,65,22,0.9,17,83
2014-05-12,41,优,19,37,4,0.8,9,82
2014-05-13,41,优,6,23,7,0.7,8,82
2014-05-14,31,优,5,22,6,0.8,7,62
2014-05-15,31,优,6,31,4,0.7,9,61
2014-05-16,36,优,7,28,5,0.8,11,71
2014-05-17,45,优,14,45,8,0.8,19,74
2014-05-18,43,优,18,43,9,1,21,73
2014-05-19,49,优,20,49,7,1,20,85
2014-05-20,38,优,14,33,8,1,14,75
2014-05-21,43,优,11,31,5,1,7,85
2014-05-22,46,优,12,38,5,1.1,15,91
2014-05-23,44,优,13,42,18,1.2,16,87
2014-05-24,43,优,10,43,5,1,19,71
2014-05-25,38,优,17,36,8,1.2,23,76
2014-05-26,46,优,16,46,4,0.9,30,70
2014-05-27,38,优,9,27,7,0.7,9,76
2014-05-28,44,优,12,33,5,0.6,7,87
2014-05-29,42,优,11,39,7,0.6,11,83
2014-05-30,62,良,19,73,33,1.1,15,84
2014-05-31,80,良,28,84,20,1.1,17,136
2014-06-01,75,良,42,99,14,0.9,18,121
2014-06-02,66,良,30,68,8,0.5,14,119
2014-06-03,57,良,10,64,4,0.4,7,87
2014-06-04,45,优,12,43,6,0.6,12,89
2014-06-05,40,优,14,40,7,0.7,12,69
2014-06-06,44,优,10,44,6,0.8,13,66
2014-06-07,42,优,9,42,5,0.6,11,59
2014-06-08,40,优,13,40,5,0.8,10,55
2014-06-09,40,优,13,38,5,0.7,9,80
2014-06-10,43,优,15,43,4,0.8,14,66
2014-06-11,33,优,10,33,5,0.6,10,47
2014-06-12,34,优,8,34,5,0.4,10,66
2014-06-13,50,优,18,50,6,0.4,17,87
2014-06-14,44,优,17,44,4,0.4,16,75
2014-06-15,36,优,10,35,5,0.4,9,71
2014-06-16,39,优,9,39,4,0.3,12,75
2014-06-17,36,优,9,36,11,0.4,7,61
2014-06-18,32,优,9,32,4,0.3,8,47
2014-06-19,38,优,10,38,5,0.4,11,60
2014-06-20,43,优,11,43,5,0.4,13,79
2014-06-21,41,优,11,41,5,0.3,18,77
2014-06-22,50,优,14,51,6,0.4,18,88
2014-06-23,44,优,19,44,9,0.4,18,85
2014-06-24,54,良,17,57,11,0.6,15,92
2014-06-25,52,良,18,54,13,0.6,17,90
2014-06-26,40,优,11,26,5,0.3,11,80
2014-06-27,31,优,10,31,5,0.3,12,51
2014-06-28,45,优,18,44,10,0.5,18,90
2014-06-29,51,良,29,53,16,0.6,19,96
2014-06-30,54,良,24,59,11,0.5,20,91
2014-07-01,54,良,29,59,9,0.7,22,95
2014-07-02,76,良,55,92,20,0.8,18,128
2014-07-03,75,良,55,80,16,0.8,17,99
2014-07-04,50,优,26,51,7,0.5,12,70
2014-07-05,48,优,19,48,12,0.6,20,88
2014-07-06,38,优,10,26,6,0.2,10,75
2014-07-07,43,优,11,32,10,0.4,17,85
2014-07-08,54,良,29,57,12,0.6,11,68
2014-07-09,24,优,9,24,7,0.4,9,40
2014-07-10,23,优,6,23,5,0.3,6,44
2014-07-11,23,优,6,23,6,0.3,7,44
2014-07-12,29,优,6,21,10,0.3,10,58
2014-07-13,24,优,6,22,6,0.3,11,47
2014-07-14,35,优,11,35,7,0.4,18,68
2014-07-15,41,优,14,41,9,0.5,21,74
2014-07-16,59,良,21,38,5,0.6,12,111
2014-07-17,45,优,19,37,4,0.6,19,90
2014-07-18,43,优,14,43,5,0.5,18,78
2014-07-19,55,良,34,61,6,0.6,20,66
2014-07-20,117,轻度污染,88,113,7,0.9,21,58
2014-07-21,34,优,12,29,5,0.5,11,67
2014-07-22,45,优,22,45,7,0.5,14,68
2014-07-23,57,良,39,63,6,0.6,16,62
2014-07-24,189,中度污染,142,169,7,1,15,94
2014-07-25,190,中度污染,143,177,7,1.1,29,115
2014-07-26,172,中度污染,130,157,6,1.2,25,118
2014-07-27,120,轻度污染,91,118,23,0.9,14,106
2014-07-28,126,轻度污染,96,127,23,1,12,138
2014-07-29,75,良,55,87,17,1,13,114
2014-07-30,83,良,61,69,19,0.8,11,81
2014-07-31,52,良,31,55,17,1,8,83
2014-08-01,41,优,17,41,10,0.9,9,69
2014-08-02,29,优,11,28,6,0.6,10,58
2014-08-03,34,优,12,33,11,0.7,9,67
2014-08-04,32,优,7,26,5,0.6,8,64
2014-08-05,27,优,9,27,5,0.7,10,49
2014-08-06,58,良,41,64,4,0.9,11,64
2014-08-07,48,优,28,48,4,0.5,14,63
2014-08-08,51,良,27,52,13,0.7,16,79
2014-08-09,55,良,34,59,6,0.7,13,106
2014-08-10,53,良,31,55,5,0.6,12,101
2014-08-11,44,优,19,44,5,0.6,12,81
2014-08-12,27,优,9,25,6,0.5,8,54
2014-08-13,30,优,9,30,9,0.4,13,60
2014-08-14,37,优,13,37,5,0.5,22,67
2014-08-15,32,优,14,32,4,0.5,19,53
2014-08-16,31,优,13,25,5,0.6,20,62
2014-08-17,39,优,18,35,5,0.5,16,78
2014-08-18,52,良,27,55,9,0.7,27,89
2014-08-19,51,良,23,51,12,0.8,24,89
2014-08-20,41,优,15,41,6,0.7,22,60
2014-08-21,38,优,17,38,6,0.6,15,72
2014-08-22,47,优,22,46,5,0.8,25,93
2014-08-23,54,良,20,58,5,0.7,21,79
2014-08-24,59,良,17,40,5,0.6,8,111
2014-08-25,47,优,13,29,4,0.7,12,94
2014-08-26,31,优,6,21,4,0.5,8,61
2014-08-27,42,优,14,31,9,0.7,16,83
2014-08-28,41,优,15,29,8,0.7,18,81
2014-08-29,53,良,21,44,4,0.7,18,104
2014-08-30,60,良,28,53,6,0.7,24,112
2014-08-31,48,优,21,44,7,0.7,17,96
2014-09-01,36,优,8,31,4,0.5,17,72
2014-09-02,18,优,8,18,4,0.5,16,28
2014-09-03,23,优,9,23,6,0.6,18,42
2014-09-04,23,优,7,20,4,0.5,12,46
2014-09-05,36,优,12,27,6,0.6,21,71
2014-09-06,43,优,18,43,13,0.7,27,69
2014-09-07,63,良,15,38,6,0.7,10,116
2014-09-08,56,良,10,19,5,0.4,5,107
2014-09-09,30,优,10,29,8,0.6,21,59
2014-09-10,40,优,14,40,7,0.7,23,50
2014-09-11,48,优,21,48,11,0.8,28,63
2014-09-12,35,优,10,29,20,0.6,19,70
2014-09-13,38,优,12,32,19,0.6,13,75
2014-09-14,41,优,13,29,9,0.4,7,81
2014-09-15,35,优,11,35,10,0.5,11,51
2014-09-16,30,优,10,24,12,0.5,16,59
2014-09-17,43,优,19,43,9,0.7,30,63
2014-09-18,45,优,21,45,18,0.7,24,79
2014-09-19,44,优,14,32,10,0.7,14,87
2014-09-20,45,优,18,40,7,0.6,19,90
2014-09-21,48,优,24,48,13,0.8,26,73
2014-09-22,45,优,18,40,7,0.7,14,90
2014-09-23,28,优,9,26,6,0.7,18,56
2014-09-24,35,优,19,35,7,0.8,25,67
2014-09-25,34,优,16,31,7,0.9,18,67
2014-09-26,49,优,26,49,41,1,26,43
2014-09-27,34,优,12,24,24,0.7,10,68
2014-09-28,24,优,9,23,15,0.7,8,47
2014-09-29,25,优,9,25,9,0.6,10,50
2014-09-30,32,优,15,32,13,0.7,13,47
2014-10-01,40,优,20,40,16,1.1,23,56
2014-10-02,56,良,32,62,11,1.1,28,62
2014-10-03,46,优,23,46,11,0.9,21,55
2014-10-04,35,优,17,35,9,0.8,16,60
2014-10-05,52,良,25,54,10,1.2,27,60
2014-10-06,52,良,26,55,13,0.9,20,64
2014-10-07,45,优,21,45,11,1,17,68
2014-10-08,31,优,17,31,8,0.9,19,59
2014-10-09,30,优,15,27,9,0.9,16,60
2014-10-10,37,优,19,37,15,0.9,13,52
2014-10-11,80,良,59,72,7,1,16,56
2014-10-12,25,优,7,25,9,0.5,6,49
2014-10-13,29,优,11,29,24,0.7,12,46
2014-10-14,62,良,35,74,30,1.1,31,47
2014-10-15,221,重度污染,171,210,32,1.4,31,86
2014-10-16,39,优,19,39,17,1,23,69
2014-10-17,59,良,39,68,39,1.1,41,57
2014-10-18,123,轻度污染,93,133,30,1.5,34,92
2014-10-19,94,良,70,108,29,1.3,21,62
2014-10-20,33,优,8,33,12,0.6,8,62
2014-10-21,35,优,15,35,31,1,16,54
2014-10-22,109,轻度污染,83,112,58,1.5,28,76
2014-10-23,126,轻度污染,96,137,44,1.5,38,64
2014-10-24,66,良,48,61,42,1.1,27,41
2014-10-25,55,良,39,56,20,1.2,26,38
2014-10-26,29,优,13,29,19,0.7,8,53
2014-10-27,28,优,12,28,36,0.9,15,54
2014-10-28,92,良,69,92,48,1.4,28,73
2014-10-29,241,重度污染,191,214,57,1.7,39,79
2014-10-30,93,良,70,79,25,1,21,63
2014-10-31,41,优,23,41,48,0.9,23,35
2014-11-01,51,良,35,53,27,1.1,25,48
2014-11-02,27,优,15,26,20,0.8,11,54
2014-11-03,43,优,28,43,26,1,23,51
2014-11-04,111,轻度污染,83,104,37,1.5,37,51
2014-11-05,124,轻度污染,94,118,30,1,23,55
2014-11-06,45,优,24,45,27,0.7,13,49
