日期,AQI,PM2.5,PM10,SO2,CO,NO2,O3_8h
2014-12-31,74,良,47,99,6,1.7,50,24
2015-01-01,91,良,68,124,4,1,31,38
2015-01-02,53,良,26,55,2,0.6,23,38
2015-01-03,48,优,25,48,3,0.7,27,36
2015-01-04,64,良,41,78,4,0.9,47,23
2015-01-05,100,良,75,116,7,1.5,50,40
2015-01-06,140,轻度污染,107,135,11,1.4,44,111
2015-01-07,56,良,40,51,5,0.9,25,82
2015-01-08,54,良,33,57,11,0.7,20,76
2015-01-09,72,良,52,77,13,0.7,27,80
2015-01-10,60,良,43,68,19,0.7,32,85
2015-01-11,65,良,47,72,15,0.7,26,92
2015-01-12,61,良,34,71,10,0.6,19,95
2015-01-13,34,优,7,11,3,0.5,19,68
2015-01-14,28,优,8,17,3,0.6,15,55
2015-01-15,30,优,17,30,5,0.6,20,50
2015-01-16,51,良,31,52,7,0.8,29,66
2015-01-17,90,良,67,92,10,0.9,26,93
2015-01-18,99,良,74,100,9,1.1,31,80
2015-01-19,81,良,60,96,10,0.9,29,98
2015-01-20,68,良,34,87,9,0.8,30,95
2015-01-21,72,良,53,89,9,1,46,75
2015-01-22,79,良,59,96,9,1,40,101
2015-01-23,101,轻度污染,76,103,10,1.2,36,103
2015-01-24,85,良,63,93,9,1.2,40,92
2015-01-25,85,良,63,87,9,1.3,50,68
2015-01-26,123,轻度污染,94,90,5,1.3,44,50
2015-01-27,101,轻度污染,76,88,6,1.1,29,61
2015-01-28,37,优,24,37,3,0.8,18,50
2015-01-29,43,优,22,43,5,0.9,26,54
2015-01-30,45,优,26,45,6,0.9,37,28
2015-01-31,52,良,37,51,7,0.9,26,37
2015-02-01,53,良,37,54,5,0.9,23,52
2015-02-02,50,优,30,50,5,0.9,29,39
2015-02-03,50,优,28,51,6,0.9,33,40
2015-02-04,38,优,25,38,4,0.8,27,37
2015-02-05,61,良,44,60,7,1.1,32,79
2015-02-06,81,良,60,81,8,1,23,94
2015-02-07,60,良,43,67,6,1.1,34,57
2015-02-08,81,良,60,91,9,1.1,27,109
2015-02-09,57,良,34,65,7,0.7,18,102
2015-02-10,46,优,26,46,6,0.8,25,68
2015-02-11,72,良,53,81,8,0.9,43,68
2015-02-12,84,良,63,99,8,1,38,84
2015-02-13,73,良,51,97,9,0.9,31,105
2015-02-14,71,良,52,87,6,0.9,28,103
2015-02-15,106,轻度污染,80,102,6,1.2,38,78
2015-02-16,82,良,61,61,3,1.1,22,74
2015-02-17,77,良,57,81,4,1,18,87
2015-02-18,92,良,69,114,7,1,18,99
2015-02-19,67,良,45,84,9,0.7,15,109
2015-02-20,45,优,24,43,3,0.7,16,89
2015-02-21,84,良,62,63,4,1.2,36,69
2015-02-22,53,良,37,42,2,1.1,21,39
2015-02-23,40,优,28,31,2,1.2,21,38
2015-02-24,33,优,23,30,3,1.1,19,66
2015-02-25,35,优,25,32,3,0.9,21,69
2015-02-26,27,优,16,23,4,0.9,17,54
2015-02-27,28,优,10,17,2,0.8,14,56
2015-02-28,34,优,22,34,3,0.8,19,50
2015-03-01,27,优,19,26,3,0.8,15,44
2015-03-02,53,良,38,54,4,0.8,16,66
2015-03-03,122,轻度污染,93,119,9,1.2,34,78
