日期,AQI,PM2.5,PM10,SO2,CO,NO2,O3_8h
2013-12-31,132,轻度污染,101,173,67,1.2,104,44
2014-01-01,151,中度污染,116,178,58,1.3,89,59
2014-01-02,148,轻度污染,114,179,44,1.3,97,40
2014-01-03,180,中度污染,136,220,54,1.5,110,31
2014-01-04,273,重度污染,223,295,66,1.7,100,15
2014-01-05,293,重度污染,243,328,45,1.8,92,43
2014-01-06,246,重度污染,196,272,46,1.6,101,37
2014-01-07,231,重度污染,181,193,28,1.8,89,15
2014-01-08,81,良,60,37,11,0.9,54,28
2014-01-09,72,良,53,72,24,0.5,29,34
2014-01-10,107,轻度污染,81,110,27,0.7,52,33
2014-01-11,114,轻度污染,86,77,23,0.7,65,18
2014-01-12,84,良,63,23,9,0.8,43,27
2014-01-13,148,轻度污染,114,127,28,1.1,52,27
2014-01-14,96,良,72,105,38,0.7,49,31
2014-01-15,129,轻度污染,98,120,29,0.8,55,35
2014-01-16,118,轻度污染,89,114,29,0.8,59,54
2014-01-17,133,轻度污染,101,170,28,1,64,21
2014-01-18,233,重度污染,183,205,30,1.3,55,16
2014-01-19,219,重度污染,169,207,29,1.2,52,27
2014-01-20,160,中度污染,122,189,32,1.1,51,22
2014-01-21,117,轻度污染,85,183,21,0.9,49,17
2014-01-22,81,良,60,91,25,0.7,39,16
2014-01-23,101,轻度污染,75,94,26,0.7,38,27
2014-01-24,90,良,67,82,23,0.8,39,35
2014-01-25,206,重度污染,156,139,29,1.1,46,25
2014-01-26,107,轻度污染,80,114,15,0.7,10,17
2014-01-27,71,良,52,88,36,0.7,30,18
2014-01-28,119,轻度污染,90,93,22,0.9,22,14
2014-01-29,105,轻度污染,79,95,22,0.7,18,17
2014-01-30,423,严重污染,331,523,72,1.5,50,33
2014-01-31,470,严重污染,455,472,32,1.4,48,21
2014-02-01,120,轻度污染,91,103,36,0.7,10,45
2014-02-02,199,中度污染,150,176,16,1.1,9,39
2014-02-03,99,良,74,82,3,1.1,13,16
2014-02-04,48,优,22,48,3,0.3,4,11
2014-02-06,61,良,44,25,3,0.6,27,13
2014-02-08,66,良,48,35,22,0.6,8,11
2014-02-09,87,良,65,50,5,0.8,12,10
2014-02-10,49,优,34,38,6,0.5,5,12
2014-02-11,67,良,49,40,10,0.4,2,13
2014-02-12,96,良,72,48,16,0.8,40,13
2014-02-13,78,良,58,29,6,1,45,58
2014-02-14,95,良,71,82,14,0.9,40,48
2014-02-15,118,轻度污染,90,93,23,0.7,29,60
2014-02-16,97,良,73,18,16,0.7,56,45
2014-02-17,59,良,42,17,9,0.8,50,13
2014-02-18,26,优,18,10,6,0.7,46,30
2014-02-19,67,良,49,25,8,0.8,38,23
2014-02-20,80,良,59,56,14,0.7,33,39
2014-02-21,142,轻度污染,109,138,33,0.9,56,54
2014-02-22,133,轻度污染,101,126,35,0.7,51,61
2014-02-23,131,轻度污染,100,103,43,0.6,51,50
2014-02-24,191,中度污染,144,95,45,0.9,63,48
2014-02-25,74,良,54,42,37,0.8,69,18
2014-02-26,68,良,50,36,36,0.9,63,14
2014-02-27,118,轻度污染,89,95,67,0.9,61,29
2014-02-28,124,轻度污染,94,65,57,0.7,58,24
2014-03-01,51,良,35,25,30,0.6,49,22
2014-03-02,91,良,68,87,50,0.7,38,54
2014-03-03,64,良,46,75,44,0.5,28,59
2014-03-04,75,良,55,59,35,0.5,42,40
2014-03-05,100,良,75,88,48,0.6,41,54
2014-03-06,38,优,27,37,40,0.4,17,61
2014-03-07,51,良,33,53,38,0.4,37,69
2014-03-08,52,良,37,18,28,0.5,27,70
2014-03-09,83,良,61,66,38,0.6,40,64
2014-03-10,95,良,71,105,41,0.7,39,101
2014-03-11,100,良,75,108,47,0.7,44,109
2014-03-12,55,良,39,32,33,0.7,44,85
2014-03-13,74,良,54,74,38,0.5,30,38
2014-03-14,76,良,56,96,46,0.6,41,61
2014-03-15,86,良,64,108,53,0.7,51,87
