日期,AQI,PM2.5,PM10,SO2,CO,NO2,O3_8h
2013-12-31,103,轻度污染,77,109,12,1,31,158
2014-01-01,108,轻度污染,81,110,8,0.9,29,148
2014-01-02,97,良,69,98,5,0.9,35,156
2014-01-03,72,良,52,82,4,0.8,26,109
2014-01-04,82,良,61,91,5,0.9,25,138
2014-01-05,124,轻度污染,94,124,10,0.9,18,174
2014-01-06,99,良,74,106,6,0.9,19,150
2014-01-07,66,良,48,82,4,0.8,17,106
2014-01-08,56,良,28,62,3,0.6,19,67
2014-01-09,60,良,43,56,3,0.8,11,104
2014-01-10,51,良,31,52,2,0.8,9,100
2014-01-11,46,优,20,40,3,0.6,8,92
2014-01-12,43,优,24,39,3,0.6,9,86
2014-01-13,84,良,60,75,5,0.9,16,141
2014-01-14,67,良,49,60,4,1,18,107
2014-01-15,73,良,42,56,4,0.9,15,127
2014-01-16,59,良,32,52,3,0.6,14,111
2014-01-17,54,良,32,56,3,0.6,18,105
2014-01-18,109,轻度污染,74,95,11,0.7,16,170
2014-01-19,104,轻度污染,56,83,7,0.6,13,164
2014-01-20,69,良,50,72,6,0.7,14,117
2014-01-21,107,轻度污染,81,100,13,0.9,15,160
2014-01-22,98,良,65,99,13,0.8,17,157
2014-01-23,84,良,39,70,5,0.7,13,141
2014-01-24,47,优,19,40,3,0.7,11,93
2014-01-25,38,优,14,34,2,0.7,13,76
2014-01-26,38,优,16,35,2,0.7,13,76
2014-01-27,50,优,26,42,3,0.7,10,99
2014-01-28,48,优,26,48,3,0.7,7,89
2014-01-29,58,良,31,46,3,0.8,10,109
2014-01-30,56,良,38,55,6,0.8,10,107
2014-01-31,106,轻度污染,80,118,10,0.8,11,92
2014-02-01,40,优,23,33,4,0.7,9,80
2014-02-02,33,优,17,28,3,0.8,11,65
2014-02-03,29,优,17,29,2,0.9,13,56
2014-02-04,31,优,18,31,4,0.9,9,55
2014-02-05,33,优,19,27,2,0.9,7,66
2014-02-06,24,优,11,21,2,0.9,5,47
2014-02-07,34,优,19,34,1,0.7,17,29
2014-02-08,28,优,19,28,2,0.6,10,39
2014-02-09,28,优,18,28,1,0.5,14,38
2014-02-10,25,优,16,25,1,0.9,16,26
2014-02-11,27,优,10,16,1,0.9,12,54
2014-02-12,32,优,12,20,1,0.9,14,63
2014-02-13,28,优,13,23,1,0.9,15,56
2014-02-14,33,优,23,32,4,1,14,56
2014-02-15,45,优,30,35,1,1,14,90
2014-02-16,45,优,16,30,1,0.9,16,89
2014-02-17,39,优,22,38,1,0.9,19,78
2014-02-18,32,优,18,30,1,0.8,17,63
2014-02-19,20,优,12,20,1,1.1,16,38
2014-02-20,34,优,15,18,1,1,13,67
